certificate_id,issuer_ca_id,serial_number,not_before,not_after,subject_dn_json,san_identities,validation_type,receiver_common_name,receiver_surname,receiver_serial_number,receiver_country_name,receiver_locality_name,receiver_state_or_province_name,receiver_street_address,receiver_organization_name,receiver_organizational_unit_name,receiver_title,receiver_description,receiver_business_category,receiver_postal_code,receiver_post_office_box,receiver_telephone_number,receiver_name,receiver_given_name,receiver_dn_qualifier,receiver_organization_identifier,receiver_email_address,receiver_unstructured_name,receiver_jurisdiction_locality_name,receiver_jurisdiction_state_or_province_name,receiver_jurisdiction_country_name,parsed_domainname,clean_domain,blacklist_flag,san_identities_list,no_domains,validity_days,domain_length,deeply_nested_subdomains,num_subdomains,hyphen_count,shannon_entropy,suspicious_keyword,suspicious_tld,has_inner_tld,issued_hour_utc,is_weekend,inner_tld_in_subdomain,has_unusual_token,certificate_type_Single,certificate_type_Wildcard,ca_name_Asseco Data Systems S.A. (previously Unizeto Certum),ca_name_Buypass,ca_name_DigiCert,ca_name_GlobalSign nv-sa,ca_name_GoDaddy,ca_name_Google Trust Services LLC,"ca_name_IdenTrust Services, LLC",ca_name_Internet Security Research Group,ca_name_Microsoft Corporation,"ca_name_SECOM Trust Systems CO., LTD.",ca_name_SSL.com,ca_name_Sectigo,ca_name_Taiwan-CA Inc. (TWCA),max_jaro_winkler_similarity
17243968601,375280,01434e1649e59f7f65088bebd27be720,2025-03-19 18:14:15,2025-09-15 18:14:15,"{""2-5-4-3"": ""imperva.com""}","[""energysystems.com"",""*.deepseaelectronics.com"",""*.genconnecttest.generac.com"",""meangreenproducts.com"",""*.dsecloud.com"",""www.generacpowerproducts.com"",""*.gspowersolutions.com"",""*.cam-prod.ecobee.com"",""chiliconpower.com"",""*.meangreenproducts.com"",""*.espowergen.com"",""*.generac.com"",""drpower.com"",""*.stage.ecobee.com"",""*.countryhomeproducts.com"",""*.chiliconpower.com"",""deepseaelectronics.com"",""generacpowerproducts.com"",""*.sb.ecobee.com"",""*.cocoon.life"",""dseportal.com"",""*.agetoenergy.com"",""*.energysystemstx.com"",""generac.com"",""*.uat.generac.com"",""espowergen.com"",""*.hm-stage.ecobee.com"",""gspowersolutions.com"",""*.energysystems.com"",""*.score.ecobee.com"",""*.de-escrow.optimize.de-escrow.concerto-engine.com"",""*.drpower.com"",""*.es.ecobee.com"",""honeywellgenerators.com"",""*.honeywellgenerators.com"",""powermate.com"",""*.dsepartner.com"",""*.hs-dev.ecobee.com"",""dse-it.com"",""*.dse-it.com"",""*.ecobee.com"",""*.es.stage.ecobee.com"",""imperva.com"",""pramac.com"",""*.sb.stage.ecobee.com"",""countryhomeproducts.com"",""*.pramac.com"",""*.stage.ecostat.ecobee.com"",""*.powermate.com"",""dsecloud.com"",""energysystemstx.com"",""*.hs-stage.ecobee.com"",""*.initium.agetoenergy.com"",""*.cam-stage.ecobee.com"",""*.pl-stage-aws.ecobee.com"",""*.bh-prod.ecobee.com"",""*.dseportal.com"",""*.hs-prod.ecobee.com"",""*.pl-prod-aws.ecobee.com"",""dsepartner.com"",""demo.qa.concerto-engine.com"",""*.ecostat.ecobee.com"",""*.hm-prod.ecobee.com""]",DV,imperva.com,,,,,,,,,,,,,,,,,,,,,,,,*.generac.com,generac.com,0,"['energysystems.com', '*.deepseaelectronics.com', '*.genconnecttest.generac.com', 'meangreenproducts.com', '*.dsecloud.com', 'www.generacpowerproducts.com', '*.gspowersolutions.com', '*.cam-prod.ecobee.com', 'chiliconpower.com', '*.meangreenproducts.com', '*.espowergen.com', '*.generac.com', 'drpower.com', '*.stage.ecobee.com', '*.countryhomeproducts.com', '*.chiliconpower.com', 'deepseaelectronics.com', 'generacpowerproducts.com', '*.sb.ecobee.com', '*.cocoon.life', 'dseportal.com', '*.agetoenergy.com', '*.energysystemstx.com', 'generac.com', '*.uat.generac.com', 'espowergen.com', '*.hm-stage.ecobee.com', 'gspowersolutions.com', '*.energysystems.com', '*.score.ecobee.com', '*.de-escrow.optimize.de-escrow.concerto-engine.com', '*.drpower.com', '*.es.ecobee.com', 'honeywellgenerators.com', '*.honeywellgenerators.com', 'powermate.com', '*.dsepartner.com', '*.hs-dev.ecobee.com', 'dse-it.com', '*.dse-it.com', '*.ecobee.com', '*.es.stage.ecobee.com', 'imperva.com', 'pramac.com', '*.sb.stage.ecobee.com', 'countryhomeproducts.com', '*.pramac.com', '*.stage.ecostat.ecobee.com', '*.powermate.com', 'dsecloud.com', 'energysystemstx.com', '*.hs-stage.ecobee.com', '*.initium.agetoenergy.com', '*.cam-stage.ecobee.com', '*.pl-stage-aws.ecobee.com', '*.bh-prod.ecobee.com', '*.dseportal.com', '*.hs-prod.ecobee.com', '*.pl-prod-aws.ecobee.com', 'dsepartner.com', 'demo.qa.concerto-engine.com', '*.ecostat.ecobee.com', '*.hm-prod.ecobee.com']",63,180,13,0,0,0,3.095795255000934,0,0,0,18,False,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.9484848484848484
17245264754,295810,06ee0d0c46ad0c9c6993f2e9ba4380a8df29,2025-03-19 10:45:17,2025-06-17 10:45:16,"{""2-5-4-3"": ""*.consumer-gateway.prod.k8.atcloud.io""}","[""*.consumer-gateway.prod.k8.atcloud.io"",""autotrader.co.uk"",""sell-commercial.autotrader.co.uk"",""trade.autotrader.co.uk"",""vehiclecheck.co.uk"",""www.autotrader.co.uk"",""www.vehiclecheck.co.uk""]",DV,*.consumer-gateway.prod.k8.atcloud.io,,,,,,,,,,,,,,,,,,,,,,,,autotrader.co.uk,autotrader.co.uk,0,"['*.consumer-gateway.prod.k8.atcloud.io', 'autotrader.co.uk', 'sell-commercial.autotrader.co.uk', 'trade.autotrader.co.uk', 'vehiclecheck.co.uk', 'www.autotrader.co.uk', 'www.vehiclecheck.co.uk']",7,89,16,0,1,0,3.25,0,0,0,10,False,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9346153846153846
17372620458,375280,0107780d2537fd23866057668e48ff55,2025-03-24 17:07:34,2025-09-20 17:07:34,"{""2-5-4-3"": ""imperva.com""}","[""*.sb01.cqa.ficoanalyticcloud.com"",""*.dms.int.usw2.ficoanalyticcloud.com"",""ort.ficoanalyticcloud.co.uk"",""*.report.ort.chi.ficoanalyticcloud.com"",""*.cqa.santander-us.ficoanalyticcloud.com"",""ffm64.fico.com"",""api2.myfico.com"",""dmp-oidc-example-app.ort.ficoanalyticcloud.com"",""api.ort1.myfico.com"",""*.dev.nordea.ficoanalyticcloud.com"",""*.sb02.ficoanalyticcloud.com"",""*.entercard.ficoanalyticcloud.com"",""*.pod1.emea.ficoanalyticcloud.com"",""*.sb02.rta.ort.ficoanalyticcloud.com"",""www2.myfico.com"",""www1.ort1.myfico.com"",""*.xpress.fico.com"",""*.report.ste.ficoanalyticcloud.com"",""*.sb03.ficoanalyticcloud.com"",""*.smw.originationmanager.ficoanalyticcloud.com"",""auth.myfico.com"",""*.pod1.noram.ficoanalyticcloud.com"",""*.devmed1.mtdmps.cact1.ficoanalyticcloud.com"",""api.ficoflows-cqa.net"",""api-frmc.ficoflows-cqa.net"",""*.stg.originationmanager.ficoanalyticcloud.com"",""*.sb04.ficoanalyticcloud.com"",""*.cqa.golden1.ficoanalyticcloud.com"",""*.sb04.cqa.ficoanalyticcloud.com"",""www.ort1.myfico.com"",""secure.ort1.myfico.com"",""*.citizens.ficoanalyticcloud.com"",""*.golden1.ficoanalyticcloud.com"",""*.report.cqa.chi.ficoanalyticcloud.com"",""*.dms.ds.usw2.ficoanalyticcloud.com"",""*.firstcaribbean.ficoanalyticcloud.com"",""imperva.com"",""www2.qa5.myfico.com"",""*.sb03.cqa.ficoanalyticcloud.com"",""*.cqa.citizens.ficoanalyticcloud.com"",""*.report.chi.ficoanalyticcloud.com"",""*.fico.com"",""*.dev-pod1.emea.ficoanalyticcloud.com"",""*.dms.saet1.ficoanalyticcloud.com"",""*.ficoccs-prod.net"",""*.cqa.commerce.ficoanalyticcloud.com"",""*.sb02.cqa.ficoanalyticcloud.com"",""www.myfico.com"",""secure.myfico.com"",""*.testmed1.mtdmps.cact1.ficoanalyticcloud.com"",""*.report.ort.ste.ficoanalyticcloud.com"",""*.ficoanalyticcloud.com"",""*.dms.apset2.ficoanalyticcloud.com"",""*.dms.apsout1.ficoanalyticcloud.com"",""*.dev.originationmanager.ficoanalyticcloud.com"",""*.aws.fico.com"",""www2.qa4.myfico.com"",""*.originationmanager.ficoanalyticcloud.com"",""*.cqa.st-pod1.ficoanalyticcloud.com"",""awsort.fico.com"",""translate.fico.com"",""ficoanalyticcloud.com"",""datadecisionscloud.com"",""*.cqa-st-pod1.ficoanalyticcloud.com"",""devcloud.fico.com"",""www.qa5.myfico.com"",""*.cqa.firstcaribbean.ficoanalyticcloud.com"",""*.lcl.ram.fico.com"",""*.cqa.entercard-mt.ficoanalyticcloud.com"",""iam-authn-api.dms.apsout1.ficoanalyticcloud.com"",""ficoworld.com"",""*.falconx.dev.usw2.ficoanalyticcloud.com"",""*.dms.euwt1.ficoanalyticcloud.com"",""auth.qa5.myfico.com"",""*.dev.golden1.ficoanalyticcloud.com"",""www.ficoscore.com"",""api.myfico.com"",""liquidcredit.ort.ficoanalyticcloud.com"",""ficoscore.com"",""sso.ort.ficoanalyticcloud.co.uk"",""www.datadecisionscloud.com"",""*.dms.ort.usw2.ficoanalyticcloud.com"",""*.dms.preview.usw2.ficoanalyticcloud.com"",""*.global.sss.fico.com"",""auth.qa4.myfico.com"",""*.commerce.ficoanalyticcloud.com"",""demo.ficonetwork.ficoanalyticcloud.com"",""placementsplus.pilot.fiids.co.uk"",""api.qa5.myfico.com"",""*.sb02.rta.ficoanalyticcloud.com"",""*.cqa-pod1.noram.ficoanalyticcloud.com"",""myfico.com"",""*.sb02.ort.ficoanalyticcloud.com"",""fico.com"",""*.dev.ddm.usw2.ficoanalyticcloud.com"",""www.qa4.myfico.com"",""*.prodmed1.mtdmps.cact1.ficoanalyticcloud.com"",""secure.qa4.myfico.com"",""*.cqa.nordea.ficoanalyticcloud.com"",""www1.myfico.com"",""*.ficoworld.com"",""www1.qa4.myfico.com"",""secure.qa5.myfico.com"",""*.cqa.ficoanalyticcloud.com"",""*.nordea.ficoanalyticcloud.com"",""*.prd-st-pod1.ficoanalyticcloud.com"",""placementsplus.fiids.co.uk"",""*.cqa.comcast.ficoanalyticcloud.com"",""*.dms.uswt2.ficoanalyticcloud.com"",""www2.ort1.myfico.com"",""*.cqa-pod1.emea.ficoanalyticcloud.com"",""api.qa4.myfico.com"",""*.comcast.ficoanalyticcloud.com"",""*.dms.apset3.ficoanalyticcloud.com"",""auth.ort1.myfico.com"",""*.sb02.rta.cqa.ficoanalyticcloud.com""]",DV,imperva.com,,,,,,,,,,,,,,,,,,,,,,,,*.fico.com,fico.com,0,"['*.sb01.cqa.ficoanalyticcloud.com', '*.dms.int.usw2.ficoanalyticcloud.com', 'ort.ficoanalyticcloud.co.uk', '*.report.ort.chi.ficoanalyticcloud.com', '*.cqa.santander-us.ficoanalyticcloud.com', 'ffm64.fico.com', 'api2.myfico.com', 'dmp-oidc-example-app.ort.ficoanalyticcloud.com', 'api.ort1.myfico.com', '*.dev.nordea.ficoanalyticcloud.com', '*.sb02.ficoanalyticcloud.com', '*.entercard.ficoanalyticcloud.com', '*.pod1.emea.ficoanalyticcloud.com', '*.sb02.rta.ort.ficoanalyticcloud.com', 'www2.myfico.com', 'www1.ort1.myfico.com', '*.xpress.fico.com', '*.report.ste.ficoanalyticcloud.com', '*.sb03.ficoanalyticcloud.com', '*.smw.originationmanager.ficoanalyticcloud.com', 'auth.myfico.com', '*.pod1.noram.ficoanalyticcloud.com', '*.devmed1.mtdmps.cact1.ficoanalyticcloud.com', 'api.ficoflows-cqa.net', 'api-frmc.ficoflows-cqa.net', '*.stg.originationmanager.ficoanalyticcloud.com', '*.sb04.ficoanalyticcloud.com', '*.cqa.golden1.ficoanalyticcloud.com', '*.sb04.cqa.ficoanalyticcloud.com', 'www.ort1.myfico.com', 'secure.ort1.myfico.com', '*.citizens.ficoanalyticcloud.com', '*.golden1.ficoanalyticcloud.com', '*.report.cqa.chi.ficoanalyticcloud.com', '*.dms.ds.usw2.ficoanalyticcloud.com', '*.firstcaribbean.ficoanalyticcloud.com', 'imperva.com', 'www2.qa5.myfico.com', '*.sb03.cqa.ficoanalyticcloud.com', '*.cqa.citizens.ficoanalyticcloud.com', '*.report.chi.ficoanalyticcloud.com', '*.fico.com', '*.dev-pod1.emea.ficoanalyticcloud.com', '*.dms.saet1.ficoanalyticcloud.com', '*.ficoccs-prod.net', '*.cqa.commerce.ficoanalyticcloud.com', '*.sb02.cqa.ficoanalyticcloud.com', 'www.myfico.com', 'secure.myfico.com', '*.testmed1.mtdmps.cact1.ficoanalyticcloud.com', '*.report.ort.ste.ficoanalyticcloud.com', '*.ficoanalyticcloud.com', '*.dms.apset2.ficoanalyticcloud.com', '*.dms.apsout1.ficoanalyticcloud.com', '*.dev.originationmanager.ficoanalyticcloud.com', '*.aws.fico.com', 'www2.qa4.myfico.com', '*.originationmanager.ficoanalyticcloud.com', '*.cqa.st-pod1.ficoanalyticcloud.com', 'awsort.fico.com', 'translate.fico.com', 'ficoanalyticcloud.com', 'datadecisionscloud.com', '*.cqa-st-pod1.ficoanalyticcloud.com', 'devcloud.fico.com', 'www.qa5.myfico.com', '*.cqa.firstcaribbean.ficoanalyticcloud.com', '*.lcl.ram.fico.com', '*.cqa.entercard-mt.ficoanalyticcloud.com', 'iam-authn-api.dms.apsout1.ficoanalyticcloud.com', 'ficoworld.com', '*.falconx.dev.usw2.ficoanalyticcloud.com', '*.dms.euwt1.ficoanalyticcloud.com', 'auth.qa5.myfico.com', '*.dev.golden1.ficoanalyticcloud.com', 'www.ficoscore.com', 'api.myfico.com', 'liquidcredit.ort.ficoanalyticcloud.com', 'ficoscore.com', 'sso.ort.ficoanalyticcloud.co.uk', 'www.datadecisionscloud.com', '*.dms.ort.usw2.ficoanalyticcloud.com', '*.dms.preview.usw2.ficoanalyticcloud.com', '*.global.sss.fico.com', 'auth.qa4.myfico.com', '*.commerce.ficoanalyticcloud.com', 'demo.ficonetwork.ficoanalyticcloud.com', 'placementsplus.pilot.fiids.co.uk', 'api.qa5.myfico.com', '*.sb02.rta.ficoanalyticcloud.com', '*.cqa-pod1.noram.ficoanalyticcloud.com', 'myfico.com', '*.sb02.ort.ficoanalyticcloud.com', 'fico.com', '*.dev.ddm.usw2.ficoanalyticcloud.com', 'www.qa4.myfico.com', '*.prodmed1.mtdmps.cact1.ficoanalyticcloud.com', 'secure.qa4.myfico.com', '*.cqa.nordea.ficoanalyticcloud.com', 'www1.myfico.com', '*.ficoworld.com', 'www1.qa4.myfico.com', 'secure.qa5.myfico.com', '*.cqa.ficoanalyticcloud.com', '*.nordea.ficoanalyticcloud.com', '*.prd-st-pod1.ficoanalyticcloud.com', 'placementsplus.fiids.co.uk', '*.cqa.comcast.ficoanalyticcloud.com', '*.dms.uswt2.ficoanalyticcloud.com', 'www2.ort1.myfico.com', '*.cqa-pod1.emea.ficoanalyticcloud.com', 'api.qa4.myfico.com', '*.comcast.ficoanalyticcloud.com', '*.dms.apset3.ficoanalyticcloud.com', 'auth.ort1.myfico.com', '*.sb02.rta.cqa.ficoanalyticcloud.com']",116,180,10,0,0,0,2.5,0,0,0,17,False,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.9166666666666666
17072465220,295815,04593bba9cbc908827e06ca83a54b6ed7a46,2025-03-05 21:58:52,2025-06-03 21:58:51,"{""2-5-4-3"": ""*.elanco.com""}","[""*.elanco.com""]",DV,*.elanco.com,,,,,,,,,,,,,,,,,,,,,,,,*.elanco.com,elanco.com,0,['*.elanco.com'],1,89,12,0,0,0,2.9219280948873627,0,0,0,21,False,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0.92
17187408315,286236,50cf263ef9100da50d2aa5eb41a53d63,2025-03-17 03:33:27,2025-06-15 04:33:19,"{""2-5-4-3"": ""regopayments.com""}","[""regopayments.com"",""*.regopayments.com""]",DV,regopayments.com,,,,,,,,,,,,,,,,,,,,,,,,regopayments.com,regopayments.com,0,"['regopayments.com', '*.regopayments.com']",2,90,16,0,0,0,3.6249999999999996,0,0,0,3,False,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0
16992531750,185756,0c0bca20f1891cba97fc775d8c4ca43c,2025-03-11 00:00:00,2025-07-15 23:59:59,"{""2-5-4-3"": ""*.telkom.co.id"", ""2-5-4-6"": ""ID"", ""2-5-4-7"": ""Jakarta Pusat"", ""2-5-4-10"": ""PT Telekomunikasi Indonesia (Persero) Tbk""}","[""*.telkom.co.id"",""telkom.co.id""]",OV,*.telkom.co.id,,,ID,Jakarta Pusat,,,PT Telekomunikasi Indonesia (Persero) Tbk,,,,,,,,,,,,,,,,,*.telkom.co.id,telkom.co.id,0,"['*.telkom.co.id', 'telkom.co.id']",2,126,14,0,1,0,3.2516291673878235,0,0,0,0,False,0,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,1.0
17299604650,295819,05a29884a0e092156c7ad5019ff8451515a0,2025-03-21 19:35:17,2025-06-19 19:35:16,"{""2-5-4-3"": ""skechers.com""}","[""*.be.skechers.com"",""*.hu.skechers.com"",""*.skechers.com"",""*.th.skechers.com"",""skechers.com""]",DV,skechers.com,,,,,,,,,,,,,,,,,,,,,,,,*.skechers.com,skechers.com,0,"['*.be.skechers.com', '*.hu.skechers.com', '*.skechers.com', '*.th.skechers.com', 'skechers.com']",5,89,14,0,0,0,3.084962500721157,0,0,0,19,False,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.96
17364616974,286242,00b904482b820260b8131d1ab31c11cd99,2025-03-24 08:45:05,2025-06-22 09:45:01,"{""2-5-4-3"": ""1stsource.com""}","[""1stsource.com"",""*.1stsource.com""]",DV,1stsource.com,,,,,,,,,,,,,,,,,,,,,,,,1stsource.com,1stsource.com,0,"['1stsource.com', '*.1stsource.com']",2,90,13,0,0,0,3.238901256602631,0,0,0,8,False,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8927738927738927
16987556952,105484,00926e7502a3089350e439dbad649fff62,2025-03-03 00:00:00,2025-06-01 02:33:27,"{""2-5-4-3"": ""bancofcal.com""}","[""bancofcal.com"",""*.bancofcal.com""]",DV,bancofcal.com,,,,,,,,,,,,,,,,,,,,,,,,bancofcal.com,bancofcal.com,0,"['bancofcal.com', '*.bancofcal.com']",2,90,13,0,0,0,3.0269868333592873,0,0,0,0,False,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.9205128205128206
17340121634,295819,064638e02f8e09749c24556d6144f2fb266a,2025-03-23 08:58:40,2025-06-21 08:58:39,"{""2-5-4-3"": ""recruit-holdings.com""}","[""*.recruit-holdings.com"",""recruit-holdings.com""]",DV,recruit-holdings.com,,,,,,,,,,,,,,,,,,,,,,,,recruit-holdings.com,recruit-holdings.com,0,"['*.recruit-holdings.com', 'recruit-holdings.com']",2,89,20,0,0,1,3.9219280948873627,0,0,0,8,True,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8784210526315789
17009042129,375280,0102c24f10fbd67f1f65aa1facc4a011,2025-03-03 19:28:30,2025-03-04 19:28:30,"{""2-5-4-3"": ""imperva.com""}","[""*.aig.com"",""imperva.com""]",DV,imperva.com,,,,,,,,,,,,,,,,,,,,,,,,*.aig.com,aig.com,0,"['*.aig.com', 'imperva.com']",2,1,9,0,0,0,2.807354922057605,0,0,0,19,False,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0
17012126355,295815,038f9ff340b5b842b25e0a109677fce4d3ab,2025-03-06 13:12:17,2025-06-04 13:12:16,"{""2-5-4-3"": ""www.gm.com""}","[""de.chevrolet.ch"",""download.myconnectedradio.com"",""download.mylink.com"",""download.stg.myconnectedradio.com"",""download.stg.mylink.com"",""forward.daregreatly.com"",""fr.chevrolet.ch"",""iframe.planchevrolet.com.ar"",""m.en.chevrolet.co.th"",""media.gm-korea.co.kr"",""media.gmdaewoo.co.kr"",""recallrepair.gm.com"",""sd.gm.com"",""www.chevroleteurope.com"",""www.de.chevrolet.ch"",""www.fr.chevrolet.ch"",""www.gm.com"",""www.gmideas.com"",""www.holden.co.nz"",""www.holden.com.au"",""www.incharge.jobs"",""www.myconnectedradio.com"",""www.onstar.com.mx"",""www.planchevrolet.com.ar"",""www.preprodmedia.com"",""www.sit.myconnectedradio.com"",""www3.sit.myconnectedradio.com"",""xt4.daregreatly.com""]",DV,www.gm.com,,,,,,,,,,,,,,,,,,,,,,,,www.gm.com,gm.com,0,"['de.chevrolet.ch', 'download.myconnectedradio.com', 'download.mylink.com', 'download.stg.myconnectedradio.com', 'download.stg.mylink.com', 'forward.daregreatly.com', 'fr.chevrolet.ch', 'iframe.planchevrolet.com.ar', 'm.en.chevrolet.co.th', 'media.gm-korea.co.kr', 'media.gmdaewoo.co.kr', 'recallrepair.gm.com', 'sd.gm.com', 'www.chevroleteurope.com', 'www.de.chevrolet.ch', 'www.fr.chevrolet.ch', 'www.gm.com', 'www.gmideas.com', 'www.holden.co.nz', 'www.holden.com.au', 'www.incharge.jobs', 'www.myconnectedradio.com', 'www.onstar.com.mx', 'www.planchevrolet.com.ar', 'www.preprodmedia.com', 'www.sit.myconnectedradio.com', 'www3.sit.myconnectedradio.com', 'xt4.daregreatly.com']",28,89,10,0,0,0,2.251629167387823,0,0,0,13,False,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0
17113330689,904,2fe3a26bbb3b517e,2025-03-14 17:55:32,2026-04-13 10:50:14,"{""2-5-4-3"": ""mail.koppers.com""}","[""usexchhub.koppers.com"",""koppers.com"",""autodiscover.koppers.com"",""outlook.koppers.com"",""mail.koppers.com"",""www.mail.koppers.com""]",DV,mail.koppers.com,,,,,,,,,,,,,,,,,,,,,,,,koppers.com,koppers.com,0,"['usexchhub.koppers.com', 'koppers.com', 'autodiscover.koppers.com', 'outlook.koppers.com', 'mail.koppers.com', 'www.mail.koppers.com']",6,394,11,0,0,0,3.095795255000934,0,0,0,17,False,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.906060606060606
